S,G,Prec,Rec,F1,eTaP,eTaR,eTaF1,FPA,Scen
0.6,4.5,62.448953749723,76.47606125218066,68.75435661508435,33.99116599040186,62.14997175644604,43.94684847260209,2116.0,100.0
0.6,5.0,61.88329115865348,78.21477030432254,69.09713600753456,30.05725989183122,64.09899957303323,40.92431666090107,2104.0,100.0
0.6,5.98,60.81337950342592,79.99806163985268,69.09882382487129,22.823697567195214,64.40031801031988,33.70295145819083,1786.0,100.0
0.6,6.0,60.45704749077707,80.04845900368288,68.88688718744265,22.61976353562608,64.4647519530031,33.48878815890334,1772.0,100.0
0.6,7.0,59.12804990692189,80.65322736964528,68.23328769032724,16.059374964986006,64.72987087645899,25.73414956441904,1529.0,100.0
0.6,8.0,57.85345030698655,80.91296762938553,67.46725067276533,13.94980044952852,64.99625683295362,22.969730066233414,1336.0,100.0
0.6,9.0,56.73084745762712,81.09905020352781,66.76081059518111,11.886535797533408,66.93422536983891,20.187982307080347,1175.0,100.0
0.6,10.0,55.7293745177854,81.20566001163016,66.09763024202455,11.75968223262668,67.07558579469422,20.01103298689953,1148.0,100.0
0.6,12.0,53.95258692610799,81.47896879240163,64.91841761839677,11.464092670133963,67.4870938701558,19.598902361541544,1129.0,100.0
0.6,15.0,52.15949721015972,81.72126381081604,63.67666271456513,11.289432560628397,67.79809305644295,19.35582111914514,1109.0,100.0
0.6,20.0,49.598210102146,82.07210699748013,61.83063420902758,11.14251539893909,68.25498454084682,19.15758599143584,1056.0,100.0
0.6,25.0,48.38775859121217,82.28920333397946,60.94096536874215,11.030061158652154,71.96435315585401,19.12830455177205,987.0,100.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.1,58.0341202142432,22.682690443884475,32.61699696184185,40.87244174841021,47.12564019756874,43.77686288694572,3135.0,100.0
0.7,0.5,61.31806342249969,28.74781934483427,39.14380352877522,46.61186243978668,49.21590572382137,47.8785026805929,3129.0,100.0
0.7,1.0,65.23771367521367,37.87555727854235,47.9262220696083,49.27691058140465,51.71708112172102,50.46751671045051,3033.0,100.0
0.7,1.5,64.1048994133562,46.38689668540415,53.82530560834898,49.17980696371116,54.18726943070436,51.56224870526803,2585.0,100.0
0.7,2.0,64.98503134063056,53.85733669315759,58.90021834523986,49.23882138284691,56.54883356336787,52.64126360775593,2467.0,100.0
0.7,2.5,65.36564893505403,60.37991858887381,62.77394327170135,48.42741987223128,57.1557513034289,52.43080948722366,2278.0,100.0
0.7,3.0,65.88151044186812,65.97984105446793,65.9306390850015,46.08735945262227,59.39785017143715,51.90282279990178,2229.0,100.0
0.7,3.5,66.11692240405293,70.32564450474898,68.1563721070033,43.31129693794159,59.64448234565796,50.18231911909996,2205.0,100.0
0.7,4.0,65.93679458239278,73.60534987400659,69.56035904011723,39.989149645938674,59.86930273007353,47.95032266384345,2190.0,100.0
0.7,4.5,65.53759216223898,75.98371777476255,70.3751245478129,35.114285691209524,60.06793045496275,44.320095838829445,2175.0,100.0
