dataset,variant,S,G,point_kind,num_monitored,monitored_symbolic,monitored_persistence,Precision,Recall,F1,eTaP,eTaR,eTaF1,FPA,Scen,TP,FP,TN,FN
HAI,without_geco_ignored,5.0,20.0,grid,47,45,2,55.72033898305085,49.97205767296301,52.68988274114667,49.28509649747084,67.63911619301298,57.0215576717345,4.0,82.0,4471,3553,389500,4476
HAI,without_geco_ignored,5.0,25.0,grid,47,45,2,53.56850835182806,51.2574047166648,52.38748000913868,43.20390553814866,68.16150576297736,52.88613801926261,8.0,82.0,4586,3975,389078,4361
HAI,without_geco_ignored,5.5,0.1,grid,47,45,2,71.99165314166474,34.70437017994858,46.83257918552036,67.14099884979402,58.083952946780535,62.284945005632,34.0,82.0,3105,1208,391845,5842
HAI,without_geco_ignored,5.5,0.5,grid,47,45,2,71.21044478867006,35.96736336202079,47.7944452695678,68.43536125478866,59.817802980937074,63.83706758211724,23.0,82.0,3218,1301,391752,5729
HAI,without_geco_ignored,5.5,1.0,grid,47,45,2,70.63010257483776,37.71096456912932,49.1693383853104,67.25798218834817,60.66347611479357,63.79075176493454,15.0,82.0,3374,1403,391650,5573
HAI,without_geco_ignored,5.5,1.5,grid,47,45,2,70.09174311926606,38.4262881412764,49.63904129367601,65.54989756667375,61.03914806259086,63.214157009726215,13.0,82.0,3438,1467,391586,5509
HAI,without_geco_ignored,5.5,2.0,grid,47,45,2,69.59203980099502,39.0857270593495,50.05725737188664,64.53354176294386,61.35741507818451,62.90541287109676,11.0,82.0,3497,1528,391525,5450
HAI,without_geco_ignored,5.5,2.5,grid,47,45,2,69.10902696365768,39.53280429194143,50.295058656238886,64.38697790943509,61.59231646020197,62.95864950121144,10.0,82.0,3537,1581,391472,5410
HAI,without_geco_ignored,5.5,3.0,grid,47,45,2,68.68300153139357,40.102827763496144,50.63862818432009,63.67236113258316,61.86670792333867,62.75654899470591,11.0,82.0,3588,1636,391417,5359
HAI,without_geco_ignored,5.5,3.5,grid,47,45,2,68.3427495291902,40.56108192690287,50.9083257347268,64.19107693644958,62.11931338960044,63.13820446185239,8.0,82.0,3629,1681,391372,5318
HAI,without_geco_ignored,5.5,4.0,grid,47,45,2,68.00816023738872,40.985805297865205,51.14722086616919,62.20474410978405,62.32215733411049,62.26339536898704,8.0,82.0,3667,1725,391328,5280
HAI,without_geco_ignored,5.5,4.5,grid,47,45,2,67.56262570853903,41.29875936067956,51.262486126526085,61.665080164036176,62.45959602303577,62.05979526535067,8.0,82.0,3695,1774,391279,5252
HAI,without_geco_ignored,5.5,5.0,grid,47,45,2,67.14697406340058,41.6675980775679,51.42423615421753,63.828134284577374,62.64063679370928,63.22881044626152,9.0,82.0,3728,1824,391229,5219
HAI,without_geco_ignored,5.5,6.0,grid,47,45,2,66.18780658724597,42.22644461830781,51.55919481405664,61.33476636026528,62.86936240714773,62.09258408280797,8.0,82.0,3778,1930,391123,5169
HAI,without_geco_ignored,5.5,7.0,grid,47,45,2,65.12776831345826,42.72940650497373,51.60288857393535,59.781551611619534,64.1746944172669,61.9002741591854,15.0,82.0,3823,2047,391006,5124
HAI,without_geco_ignored,5.5,8.0,grid,47,45,2,64.51666666666667,43.26589918408405,51.79634709306215,61.330699870351104,64.4127935946782,62.83397419469273,7.0,82.0,3871,2129,390924,5076
HAI,without_geco_ignored,5.5,9.0,grid,47,45,2,63.784399934864034,43.78003800156477,51.922057264050906,59.97262073976833,64.63382088060204,62.21603917466789,12.0,82.0,3917,2224,390829,5030
HAI,without_geco_ignored,5.5,10.0,grid,47,45,2,63.20905035054175,44.33888454230468,52.11850489391053,57.3981569229736,64.87029672678835,60.90590598012864,9.0,82.0,3967,2309,390744,4980
HAI,without_geco_ignored,5.5,12.0,grid,47,45,2,62.1526178412406,45.24421593830334,52.36739974126778,57.18623037803374,65.29438074684592,60.97192797271569,4.0,82.0,4048,2465,390588,4899
HAI,without_geco_ignored,5.5,15.0,grid,47,45,2,60.396756443672174,46.618978428523526,52.62095502428562,53.86147147254559,65.86466279848165,59.261374769497365,8.0,82.0,4171,2735,390318,4776
HAI,without_geco_ignored,5.5,20.0,grid,47,45,2,57.90181573638198,48.116687157706494,52.55768526431449,52.290519744127415,66.4496802207324,58.52589631146766,4.0,82.0,4305,3130,389923,4642
HAI,without_geco_ignored,5.5,25.0,grid,47,45,2,55.944852011130784,49.43556499385269,52.48917106746573,45.9314243140814,66.98378854069679,54.49506290324907,7.0,82.0,4423,3483,389570,4524
HAI,without_geco_ignored,6.0,0.1,grid,47,45,2,72.5620240727094,33.01665362691405,45.383315409433095,67.0672121151275,55.34070829512905,60.64226905238438,33.0,78.0,2954,1117,391936,5993
HAI,without_geco_ignored,6.0,0.5,grid,47,45,2,71.63236669784845,34.23493908572706,46.32836723890191,68.32261799271203,57.05782590906351,62.18417995287394,23.0,78.0,3063,1213,391840,5884
HAI,without_geco_ignored,6.0,1.0,grid,47,45,2,70.84342655802686,35.956186431205985,47.701660735468565,67.15066720848058,59.002238467396936,62.81329246682883,15.0,78.0,3217,1324,391729,5730
HAI,without_geco_ignored,6.0,1.5,grid,47,45,2,70.39261960952585,36.67151000335308,48.221634332745445,65.76389028078046,59.381727209087366,62.41007030354589,13.0,78.0,3281,1380,391673,5666
HAI,without_geco_ignored,6.0,2.0,grid,47,45,2,69.91206030150754,37.31977199061138,48.662828827515845,65.52267061332445,59.69999422468102,62.47595932032796,11.0,78.0,3339,1437,391616,5608
HAI,without_geco_ignored,6.0,2.5,grid,47,45,2,69.39194741166803,37.75567229238851,48.90336590662324,65.39588363343326,59.93489560669848,62.54641489410888,10.0,78.0,3378,1490,391563,5569
HAI,without_geco_ignored,6.0,3.0,grid,47,45,2,68.94609814963798,38.314518833128425,49.2564120985703,64.70994843472845,60.20928706983516,62.37854155677186,11.0,78.0,3428,1544,391509,5519
HAI,without_geco_ignored,6.0,3.5,grid,47,45,2,68.62512363996044,38.77277299653515,49.55006427653193,65.46669711574646,60.461892536096926,62.86484136205882,8.0,78.0,3469,1586,391467,5478
HAI,without_geco_ignored,6.0,4.0,grid,47,45,2,68.25705939629991,39.17514250586789,49.77986081522511,63.3724008181164,60.664736480607,61.989015217525534,8.0,78.0,3505,1630,391423,5442
HAI,without_geco_ignored,6.0,4.5,grid,47,45,2,67.85096984828117,39.48809656868224,49.92228345344073,62.46648785668639,60.80217516953228,61.62309614861109,9.0,78.0,3533,1674,391379,5414
HAI,without_geco_ignored,6.0,5.0,grid,47,45,2,67.44230041619372,39.84575835475578,50.09484999648704,64.57698736943956,60.98321594020578,62.72867137378957,9.0,78.0,3565,1721,391332,5382
HAI,without_geco_ignored,6.0,6.0,grid,47,45,2,66.4460378746093,40.3934279646809,50.24329208953149,61.5674295818099,61.211941553644245,61.38917093836792,10.0,78.0,3614,1825,391228,5333
HAI,without_geco_ignored,6.0,7.0,grid,47,45,2,65.4031825496156,40.88521292053202,50.31636863823934,60.036093112304144,61.414911359039,60.717675459080446,16.0,78.0,3658,1935,391118,5289
HAI,without_geco_ignored,6.0,8.0,grid,47,45,2,64.76756378888501,41.42170559964234,50.52832503919831,62.038675152296754,61.652949497568535,61.84521089261603,9.0,78.0,3706,2016,391037,5241
HAI,without_geco_ignored,6.0,9.0,grid,47,45,2,64.03823178016727,41.93584441712306,50.68215588275024,60.77843191455551,61.87385470572884,61.32125163170517,13.0,78.0,3752,2107,390946,5195
HAI,without_geco_ignored,6.0,10.0,grid,47,45,2,63.51193456851944,42.52822175030737,50.94390145936538,57.851031310694026,62.12189742001012,59.91044597721784,11.0,78.0,3805,2186,390867,5142
HAI,without_geco_ignored,6.0,12.0,grid,47,45,2,62.465841504581256,43.433553146306025,51.23945147679325,57.58188654199562,62.54585936230414,59.96131119185352,6.0,78.0,3886,2335,390718,5061
HAI,without_geco_ignored,6.0,15.0,grid,47,45,2,60.71970847251747,44.69654632837823,51.49037532994271,54.09534747780918,63.07677133519973,58.241839402107175,9.0,78.0,3999,2587,390466,4948
HAI,without_geco_ignored,6.0,20.0,grid,47,45,2,58.3769263396013,46.149547334302,51.54806491885143,50.204229811108966,63.64604072595442,56.131626918406,5.0,78.0,4129,2944,390109,4818
HAI,without_geco_ignored,6.0,25.0,grid,47,45,2,56.48307896483079,47.56901754778138,51.64421793471666,43.82763182858364,64.2153052959188,52.09789428487064,7.0,78.0,4256,3279,389774,4691
HAI,without_geco_ignored,6.5,0.1,grid,47,45,2,72.1707818930041,31.362467866323907,43.724191663420335,66.20974733602031,53.63533275021756,59.26287215328201,28.0,78.0,2806,1082,391971,6141
HAI,without_geco_ignored,6.5,0.5,grid,47,45,2,71.36898920510303,32.51369174024813,44.67480611226292,67.4144189114804,55.308247617758255,60.76421706947039,19.0,78.0,2909,1167,391886,6038
HAI,without_geco_ignored,6.5,1.0,grid,47,45,2,70.61819865709656,34.08963898513468,45.98221016131464,67.73755020578966,57.19076939712532,62.01896616650118,10.0,78.0,3050,1269,391784,5897
HAI,without_geco_ignored,6.5,1.5,grid,47,45,2,70.32097649186257,34.771431764837374,46.53354274175455,66.99289157475778,57.55481308720061,61.91624909060211,11.0,78.0,3111,1313,391740,5836
HAI,without_geco_ignored,6.5,2.0,grid,47,45,2,69.85002205558007,35.39733989046608,46.98464505600475,66.80931561828626,57.85763401500799,62.012088098827455,8.0,78.0,3167,1367,391686,5780
HAI,without_geco_ignored,6.5,2.5,grid,47,45,2,69.42578548212352,35.81088633061361,47.24966819053237,65.94095682359675,58.08476814316445,61.7640443426316,9.0,78.0,3204,1411,391642,5743
HAI,without_geco_ignored,6.5,3.0,grid,47,45,2,68.94870707927087,36.35855594053873,47.61068422978412,65.98882132526055,58.34761976851489,61.933422282126486,8.0,78.0,3253,1465,391588,5694
HAI,without_geco_ignored,6.5,3.5,grid,47,45,2,68.63929985413628,36.81681010394546,47.926669576604105,66.69716481998348,59.699461875998026,63.00460625401093,6.0,78.0,3294,1505,391548,5653
HAI,without_geco_ignored,6.5,4.0,grid,47,45,2,68.25169092027055,37.21917961327819,48.170114277448285,64.77252865359772,59.90230582050808,62.24229350761705,6.0,78.0,3330,1549,391504,5617
HAI,without_geco_ignored,6.5,4.5,grid,47,45,2,67.85209133158214,37.53213367609254,48.33045480713874,63.83987405105024,60.03974450943336,61.88152291844607,7.0,78.0,3358,1591,391462,5589
HAI,without_geco_ignored,6.5,5.0,grid,47,45,2,67.43584642928188,37.88979546216608,48.5186775440103,61.857878932948026,60.22078528010687,61.02835526775938,7.0,78.0,3390,1637,391416,5557
HAI,without_geco_ignored,6.5,6.0,grid,47,45,2,66.49265274555299,38.4374650720912,48.714498193923085,60.6035276340107,60.44951089354532,60.52642128541814,8.0,78.0,3439,1733,391320,5508
HAI,without_geco_ignored,6.5,7.0,grid,47,45,2,65.40845070422534,38.92925002794232,48.80885650224215,59.05080972885334,60.652480698940096,59.84092976118338,14.0,78.0,3483,1842,391211,5464
HAI,without_geco_ignored,6.5,8.0,grid,47,45,2,64.75334678158812,39.46574270705264,49.04166666666666,61.152384136958105,60.89051883746961,61.02117054734188,7.0,78.0,3531,1922,391131,5416
HAI,without_geco_ignored,6.5,9.0,grid,47,45,2,64.06949668636933,39.97988152453336,49.236063317274606,60.00501465476387,61.11142404562992,60.55316577632478,10.0,78.0,3577,2006,391047,5370
HAI,without_geco_ignored,6.5,10.0,grid,47,45,2,63.60133123138903,40.58343578853247,49.549672489082965,60.49337183214231,61.36334272890345,60.92525179157244,5.0,78.0,3631,2078,390975,5316
HAI,without_geco_ignored,6.5,12.0,grid,47,45,2,62.63680754335746,41.57818263104952,49.979846835953246,59.88168909847202,61.81831242313546,60.83459192820416,3.0,78.0,3720,2219,390834,5227
HAI,without_geco_ignored,6.5,15.0,grid,47,45,2,60.83982821695562,42.75176036660333,50.21662071681764,55.4230592698746,62.31821664409306,58.668741065489385,8.0,78.0,3825,2462,390591,5122
HAI,without_geco_ignored,6.5,20.0,grid,47,45,2,58.36541308854012,44.05946127193472,50.21336220622891,51.57397434879183,62.83709843794853,56.651140908921725,3.0,78.0,3942,2812,390241,5005
HAI,without_geco_ignored,6.5,25.0,grid,47,45,2,56.28377442150479,45.40069296971051,50.25983667409057,45.34889094173684,63.37923122496717,52.86907908490159,6.0,78.0,4062,3155,389898,4885
HAI,without_geco_ignored,7.0,0.1,grid,47,45,2,71.28632938643703,29.607689728400583,41.83842691305378,64.93853542987176,52.0136109331319,57.76187648464125,28.0,78.0,2649,1067,391986,6298
HAI,without_geco_ignored,7.0,0.5,grid,47,45,2,70.3817576223418,30.70302894825081,42.75486381322957,65.67276506365008,52.56696917152932,58.39353815940592,19.0,78.0,2747,1156,391897,6200
HAI,without_geco_ignored,7.0,1.0,grid,47,45,2,69.5169082125604,32.16720688498938,43.982578130969664,66.78343854309603,54.39375574203337,59.95520964413098,10.0,78.0,2878,1262,391791,6069
HAI,without_geco_ignored,7.0,1.5,grid,47,45,2,69.19275123558485,32.86017659550687,44.55895725977569,65.67655462149663,54.75795014787802,59.72231148764284,11.0,78.0,2940,1309,391744,6007
HAI,without_geco_ignored,7.0,2.0,grid,47,45,2,68.65946194527478,33.37431541298759,44.915764139590856,65.64458653630251,55.021731876767056,59.86556790764672,8.0,78.0,2986,1363,391690,5961
HAI,without_geco_ignored,7.0,2.5,grid,47,45,2,68.20952811018289,33.76550799150554,45.17045454545455,64.88644654097381,55.23697965447689,59.674144185721055,9.0,78.0,3021,1408,391645,5926
HAI,without_geco_ignored,7.0,3.0,grid,47,45,2,67.71914329874144,34.27964680898625,45.51795785099437,65.10679469590087,55.48438692035732,59.91168739928167,8.0,78.0,3067,1462,391591,5880
HAI,without_geco_ignored,7.0,3.5,grid,47,45,2,67.36819266652202,34.70437017994858,45.80997344349365,66.00740391630019,55.721547685749215,60.42990852264447,6.0,78.0,3105,1504,391549,5842
HAI,without_geco_ignored,7.0,4.0,grid,47,45,2,66.96542893725992,35.073208896836924,46.03535538766229,63.9859087489499,57.0016110220535,60.29216713101654,6.0,78.0,3138,1548,391505,5809
HAI,without_geco_ignored,7.0,4.5,grid,47,45,2,66.5825446898002,35.38616295965128,46.212231790979416,63.04376538453879,57.13904971097878,59.946354916241226,7.0,78.0,3166,1589,391464,5781
HAI,without_geco_ignored,7.0,5.0,grid,47,45,2,66.16276661834748,35.710293953280434,46.38501742160279,61.17026759312998,57.30082898688927,59.17235753901765,7.0,78.0,3195,1634,391419,5752
HAI,without_geco_ignored,7.0,6.0,grid,47,45,2,65.19903498190591,36.24678663239074,46.59148049709073,59.89362518712963,57.52186183744236,58.68378900028136,8.0,78.0,3243,1731,391322,5704
HAI,without_geco_ignored,7.0,7.0,grid,47,45,2,64.1015625,36.68268693416788,46.66240136489657,58.19305912013135,57.69781821008962,57.94438049916755,14.0,78.0,3282,1838,391215,5665
HAI,without_geco_ignored,7.0,8.0,grid,47,45,2,63.41974837971788,37.1856488208338,46.882265905728175,60.435209346255725,57.92041164774926,59.15109352567786,7.0,78.0,3327,1919,391134,5620
HAI,without_geco_ignored,7.0,9.0,grid,47,45,2,62.716279069767445,37.67743377668492,47.07443094539869,56.68674278352909,58.12593133013881,57.39731686943441,10.0,78.0,3371,2004,391049,5576
HAI,without_geco_ignored,7.0,10.0,grid,47,45,2,62.28405164575377,38.28098804068403,47.41797037242143,57.196725171436725,59.47708665463372,58.31462135571829,5.0,78.0,3425,2074,390979,5522
HAI,without_geco_ignored,7.0,12.0,grid,47,45,2,61.36006974716652,39.33161953727507,47.93624846751124,57.2663460849586,59.95143619382696,58.57813766175235,3.0,78.0,3519,2216,390837,5428
HAI,without_geco_ignored,7.0,15.0,grid,47,45,2,59.635587655942224,40.60578965016207,48.31438260522641,52.60004140738618,60.48622413571481,56.268157390031305,8.0,78.0,3633,2459,390594,5314
HAI,without_geco_ignored,7.0,20.0,grid,47,45,2,57.24725943970768,42.025259863641445,48.46922333225911,51.41035957315514,61.04386561949276,55.81448052942811,3.0,78.0,3760,2808,390245,5187
HAI,without_geco_ignored,7.0,25.0,grid,47,45,2,55.25418915080943,43.48943780038002,48.67096128588405,45.09398861916272,61.62863406542613,52.08044654926157,6.0,78.0,3891,3151,389902,5056
HAI,without_geco_ignored,7.5,0.1,grid,47,45,2,70.06532235160465,27.573488320107295,39.57330766762913,61.9745777398248,49.08243920067236,54.78021160125491,31.0,74.0,2467,1054,391999,6480
HAI,without_geco_ignored,7.5,0.5,grid,47,45,2,69.03156190990019,28.601765955068736,40.4457088667615,62.75080557194054,49.62859747985678,55.423580953374426,21.0,74.0,2559,1148,391905,6388
HAI,without_geco_ignored,7.5,1.0,grid,47,45,2,67.9979648944289,29.875936067955735,41.51265724491381,64.83992641381387,50.26763791092164,56.63137713426529,11.0,74.0,2673,1258,391795,6274
HAI,without_geco_ignored,7.5,1.5,grid,47,45,2,67.63320941759603,30.501844193584443,42.04282853181328,64.5325418080302,50.59884966573877,56.72253830505415,11.0,74.0,2729,1306,391747,6218
HAI,without_geco_ignored,7.5,2.0,grid,47,45,2,67.06224267377088,30.948921426176373,42.35240134597736,64.93138068387087,50.83407152979472,57.02437794861544,8.0,74.0,2769,1360,391693,6178
HAI,without_geco_ignored,7.5,2.5,grid,47,45,2,66.6270783847981,31.35129093550911,42.638899445162274,64.43108097705729,51.04492668169873,56.96213215502696,9.0,74.0,2805,1405,391648,6142
HAI,without_geco_ignored,7.5,3.0,grid,47,45,2,66.14063587839406,31.854252822175035,42.99939649969825,64.38267359123721,52.38754182326054,57.7690123030382,8.0,74.0,2850,1459,391594,6097
HAI,without_geco_ignored,7.5,3.5,grid,47,45,2,65.79307201458523,32.26779926232257,43.29958755155606,65.27500986694758,52.62470258865244,58.27118504658084,6.0,74.0,2887,1501,391552,6060
HAI,without_geco_ignored,7.5,4.0,grid,47,45,2,65.38978494623656,32.62546104839611,43.53142942360749,63.17959856429643,52.800518820709605,57.52564591748344,6.0,74.0,2919,1545,391508,6028
HAI,without_geco_ignored,7.5,4.5,grid,47,45,2,65.01213324509155,32.93841511121046,43.72403560830861,62.22181804960125,52.93409650577389,57.20341389531447,7.0,74.0,2947,1586,391467,6000
HAI,without_geco_ignored,7.5,5.0,grid,47,45,2,64.58197611292074,33.24019224321002,43.89020070838253,60.30198110471928,54.19240087820948,57.084183122005214,7.0,74.0,2974,1631,391422,5973
HAI,without_geco_ignored,7.5,6.0,grid,47,45,2,63.61339229311434,33.76550799150554,44.115070093457945,59.016298555608,54.41343372876255,56.62147632195236,8.0,74.0,3021,1728,391325,5926
HAI,without_geco_ignored,7.5,7.0,grid,47,45,2,62.49744533006335,34.179054431653064,44.190751445086704,54.70074714263694,54.58939010140983,54.64501189050605,14.0,74.0,3058,1835,391218,5889
HAI,without_geco_ignored,7.5,8.0,grid,47,45,2,61.81745715424472,34.670839387504195,44.42534908700323,56.97476177817919,54.81198353906949,55.87245063563186,7.0,74.0,3102,1916,391137,5845
HAI,without_geco_ignored,7.5,9.0,grid,47,45,2,61.10787172011661,35.140270481725715,44.62106159523134,55.82181691567767,55.017503221459016,55.416741787772736,10.0,74.0,3144,2001,391052,5803
HAI,without_geco_ignored,7.5,10.0,grid,47,45,2,60.67970381621416,35.72147088409523,44.96974813564092,56.33730386190949,55.26178831694629,55.79436354867029,5.0,74.0,3196,2071,390982,5751
HAI,without_geco_ignored,7.5,12.0,grid,47,45,2,59.712361186965225,36.66033307253828,45.42936288088642,56.162809620491785,55.697969917208255,55.92942394351499,3.0,74.0,3280,2213,390840,5667
HAI,without_geco_ignored,7.5,15.0,grid,47,45,2,57.84953624184129,37.643902984240526,45.60904597467669,51.67984041742724,56.13381709337031,53.81482784991118,8.0,74.0,3368,2454,390599,5579
HAI,without_geco_ignored,7.5,20.0,grid,47,45,2,55.601461941840135,39.1080809209791,45.91863517060367,48.27611677135946,56.70761337920754,52.15328815985958,3.0,74.0,3499,2794,390259,5448
HAI,without_geco_ignored,7.5,25.0,grid,47,45,2,53.663601305250666,40.43813568794009,46.12148639173944,41.29944775204367,57.24663947352248,47.98271879643854,6.0,74.0,3618,3124,389929,5329
HAI,without_geco_ignored,8.0,0.1,grid,47,45,2,71.29798903107861,26.15401810662792,38.269686810041705,62.05764201919606,48.70428598870119,54.57602985155449,29.0,68.0,2340,942,392111,6607
HAI,without_geco_ignored,8.0,0.5,grid,47,45,2,70.1647875108413,27.12641108751537,39.12622924391423,62.5481160389609,49.23872504101934,55.10110953529258,21.0,68.0,2427,1032,392021,6520
HAI,without_geco_ignored,8.0,1.0,grid,47,45,2,69.10480349344978,28.29998882306918,40.15541987154072,64.71606061968957,49.862095211097895,56.32624042355329,13.0,68.0,2532,1132,391921,6415
HAI,without_geco_ignored,8.0,1.5,grid,47,45,2,68.70188478895672,28.925896948697886,40.7110272140947,64.57448007793222,50.20507167179738,56.49031297056405,12.0,68.0,2588,1179,391874,6359
HAI,without_geco_ignored,8.0,2.0,grid,47,45,2,68.08400311122634,29.35062031966022,41.018431740081226,64.93220125463789,50.44424574173569,56.778588731264094,9.0,68.0,2626,1231,391822,6321
HAI,without_geco_ignored,8.0,2.5,grid,47,45,2,67.7361853832442,29.73063596736336,41.32359794935529,64.64025487527337,50.655116212267146,56.79949839809981,10.0,68.0,2660,1267,391786,6287
HAI,without_geco_ignored,8.0,3.0,grid,47,45,2,67.23065439163972,30.20006706158489,41.67823538485269,63.09095138091154,50.89378442365648,56.33977665516199,9.0,68.0,2702,1317,391736,6245
HAI,without_geco_ignored,8.0,3.5,grid,47,45,2,66.90295771205085,30.59125964010283,41.98496701948152,62.88875577638804,51.12241862489575,56.39842439098914,7.0,68.0,2737,1354,391699,6210
HAI,without_geco_ignored,8.0,4.0,grid,47,45,2,66.43457382953181,30.926567564546776,42.20561317876754,60.75016559741558,51.289951420393656,55.620667403927015,7.0,68.0,2767,1398,391655,6180
HAI,without_geco_ignored,8.0,4.5,grid,47,45,2,65.98960793575814,31.22834469654633,42.394355511721415,59.791150430110896,51.41939504649201,55.290166432947096,8.0,68.0,2794,1440,391613,6153
HAI,without_geco_ignored,8.0,5.0,grid,47,45,2,65.5196465938154,31.496591036101485,42.542270531400966,60.03022995027323,51.56535144094816,55.47674676499826,8.0,68.0,2818,1483,391570,6129
HAI,without_geco_ignored,8.0,6.0,grid,47,45,2,64.39342786405582,31.977199061137814,42.73338312173264,58.74533343495703,52.8429333641484,55.63803129493539,9.0,68.0,2861,1582,391471,6086
HAI,without_geco_ignored,8.0,7.0,grid,47,45,2,63.1578947368421,32.323683916396554,42.76208783084429,56.827283637771856,52.99449504504968,54.84400703185116,15.0,68.0,2892,1687,391366,6055
HAI,without_geco_ignored,8.0,8.0,grid,47,45,2,62.38024270811155,32.748407287358894,42.94928173556142,58.45503249560586,53.1922075357766,55.69958055645328,8.0,68.0,2930,1767,391286,6017
HAI,without_geco_ignored,8.0,9.0,grid,47,45,2,61.5815691158157,33.16195372750643,43.10933527061388,57.32101575443749,53.3772234577927,55.27886782167046,11.0,68.0,2967,1851,391202,5980
HAI,without_geco_ignored,8.0,10.0,grid,47,45,2,61.10660721524118,33.698446406616746,43.44067430300411,57.804709996320014,53.605640425686616,55.6260434912294,6.0,68.0,3015,1919,391134,5932
HAI,without_geco_ignored,8.0,12.0,grid,47,45,2,60.09316770186336,34.603777802615404,43.9180083693879,54.82529952925644,54.03010327594857,54.42479692076246,4.0,68.0,3096,2056,390997,5851
HAI,without_geco_ignored,8.0,15.0,grid,47,45,2,58.01860974274767,35.54263999105846,44.08095370113668,50.12508114959056,54.45032545211063,52.19825713523474,9.0,68.0,3180,2301,390752,5767
HAI,without_geco_ignored,8.0,20.0,grid,47,45,2,55.33703143385444,36.79445624231586,44.19978517722878,49.32377493555854,54.950460906747054,51.98530863306438,5.0,68.0,3292,2657,390396,5655
HAI,without_geco_ignored,8.0,25.0,grid,47,45,2,53.109375,37.99038783949927,44.29530201342282,41.854962783616514,55.4430477435944,47.70018805820154,7.0,68.0,3399,3001,390052,5548
HAI,without_geco_ignored,8.5,0.1,grid,47,45,2,73.48434377081945,24.65630937744496,36.92359193237928,63.6401161361886,47.165571956014,54.17812981609407,30.0,66.0,2206,796,392257,6741
HAI,without_geco_ignored,8.5,0.5,grid,47,45,2,72.33774417139256,25.6622331507768,37.884662981602176,63.71921206131951,47.719080354066406,54.57050955371771,22.0,66.0,2296,878,392175,6651
HAI,without_geco_ignored,8.5,1.0,grid,47,45,2,71.10716400236826,26.84698781714541,38.97768762677485,68.16614863668077,48.34613248032582,56.57033955678885,8.0,66.0,2402,976,392077,6545
HAI,without_geco_ignored,8.5,1.5,grid,47,45,2,70.7492795389049,27.43936515032972,39.54256261576871,68.84261147421277,48.68147535323904,57.03273233945561,7.0,66.0,2455,1015,392038,6492
HAI,without_geco_ignored,8.5,2.0,grid,47,45,2,70.2223473121306,27.88644238292165,39.92,69.21854081620734,48.92062017571457,57.325850563953416,5.0,66.0,2495,1058,391995,6452
HAI,without_geco_ignored,8.5,2.5,grid,47,45,2,69.91150442477876,28.25528109980999,40.2451643715673,69.27710417481478,49.13149064624604,57.49054620414304,6.0,66.0,2528,1088,391965,6419
HAI,without_geco_ignored,8.5,3.0,grid,47,45,2,69.47823736144903,28.72471219403152,40.64526332437134,70.05550672275294,49.36631281627945,57.91876346764313,5.0,66.0,2570,1129,391924,6377
HAI,without_geco_ignored,8.5,3.5,grid,47,45,2,69.20010629816635,29.10472784173466,40.97560975609756,66.98739865694576,49.58729880600106,56.988767300802834,3.0,66.0,2604,1159,391894,6343
HAI,without_geco_ignored,8.5,4.0,grid,47,45,2,68.73202614379085,29.384151112104615,41.168180394613216,64.59091435025393,49.74336659608819,56.20308283233239,4.0,66.0,2629,1196,391857,6318
HAI,without_geco_ignored,8.5,4.5,grid,47,45,2,68.21924858466289,29.630043590030176,41.31535884048937,63.559804466255066,49.84604879374047,55.87374943482133,5.0,66.0,2651,1235,391818,6296
HAI,without_geco_ignored,8.5,5.0,grid,47,45,2,67.72232074993666,29.875936067955735,41.461144718473705,62.557923784177774,49.98052555905444,55.56639400780063,6.0,66.0,2673,1274,391779,6274
HAI,without_geco_ignored,8.5,6.0,grid,47,45,2,66.62567634038366,30.27830557728848,41.63528778913395,61.60312833480741,51.25716140023463,55.9559345316156,5.0,66.0,2709,1357,391696,6238
HAI,without_geco_ignored,8.5,7.0,grid,47,45,2,65.39379474940334,30.624790432547226,41.71424221664002,56.03778717602046,51.408590451232286,53.62346715343634,13.0,66.0,2740,1450,391603,6207
HAI,without_geco_ignored,8.5,8.0,grid,47,45,2,64.63074779377612,31.10539845758355,41.99803818003471,59.8165948653102,51.62550804095776,55.42002562171858,5.0,66.0,2783,1523,391530,6164
HAI,without_geco_ignored,8.5,9.0,grid,47,45,2,63.85242191036669,31.53012182854588,42.21473999251777,58.2516537114261,51.814506096367765,54.8448437126352,10.0,66.0,2821,1597,391456,6126
HAI,without_geco_ignored,8.5,10.0,grid,47,45,2,63.45941163459412,32.0666145076562,42.60469260469261,58.567196273130975,52.042983629028114,55.11267840874626,5.0,66.0,2869,1652,391401,6078
HAI,without_geco_ignored,8.5,12.0,grid,47,45,2,62.37833262801523,32.94959204202526,43.121480289621886,58.10999314988212,52.459845601100966,55.14055737006757,4.0,66.0,2948,1778,391275,5999
HAI,without_geco_ignored,8.5,15.0,grid,47,45,2,60.0,33.89963116128311,43.322382516783314,51.97580465563583,52.884352734489134,52.42614269290431,10.0,66.0,3033,2022,391031,5914
HAI,without_geco_ignored,8.5,20.0,grid,47,45,2,56.961105052708106,35.02850117357774,43.380164717281474,50.64971529630361,53.34201714665453,51.96101494492504,6.0,66.0,3134,2368,390685,5813
HAI,without_geco_ignored,8.5,25.0,grid,47,45,2,54.49832775919733,36.42561752542752,43.665840423393846,42.05621857109959,53.90437142536234,47.248855528844885,10.0,66.0,3259,2721,390332,5688
